time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
186,2937,546816,38.88,51.80029942000001,267,0.9457841217517853,0.0003,0.17451171875,2660,0.1851387321949005,0.75678296899423,-0.6049623227678239,-0.014214470173465088,0.2,0.026646659,,
185,2953,548864,37.98,51.8801673,268,0.9504631496965885,0.0003,0.190673828125,2670,0.2252330631017685,0.6213802124373615,-0.5948929116129875,-0.01564562839048449,0.2,0.03272304,,
,,550000,,,,0.8789592236280441,0.0003,0.163671875,2680,0.5271825790405273,1.0830251788720489,-0.5933030234649778,-0.016366901144101574,0.2,0.024418391,51.48008270263672,39.0
185,2967,550912,38.14,51.543722729999985,269,,,,,,,,,,,,
185,2982,552960,37.96,51.42206329,270,0.9445744045078754,0.0003,0.1564453125,2690,0.15312018990516663,0.8079104789532721,-0.5770283394493163,-0.015537299728021026,0.2,0.02067982,,
185,2996,555008,37.23,51.42833111999998,271,0.9383187815546989,0.0003,0.19765625,2700,0.14499984681606293,0.674924185173586,-0.604270501062274,-0.014894599457329604,0.2,0.031922705,,
184,3011,557056,37.8,51.92430327000001,272,0.9408623464405537,0.0003,0.196875,2710,0.21402162313461304,0.7616682627238334,-0.5806085306219757,-0.015896840376080947,0.2,0.03127869,,
185,3022,559104,37.71,51.04184376999999,273,0.9566970579326153,0.0003,0.20029296875,2720,0.09270653128623962,0.4975962630007416,-0.597077958099544,-0.015786099243268837,0.2,0.030928299,,
,,560000,,,,0.9274792373180389,0.0003,0.157666015625,2730,0.19492442905902863,0.8321027349680662,-0.6221813330426812,-0.019805106513376813,0.2,0.027227627,51.37064971923828,38.4
184,3036,561152,37.51,50.90832008,274,,,,,,,,,,,,
184,3050,563200,37.57,51.34807413000001,275,0.9423966780304909,0.0003,0.198046875,2740,0.24026644229888916,0.6868499568663538,-0.6311890868470073,-0.014617876899137627,0.2,0.024837174,,
184,3068,565248,38.19,51.09635926000001,276,0.9551891349256039,0.0003,0.19970703125,2750,0.13891258835792542,0.5962992407847196,-0.6555210677906871,-0.015813515789341183,0.2,0.027464636,,
183,3085,567296,38.82,51.04018354,277,0.9272646978497505,0.0003,0.15732421875,2760,0.21824248135089874,0.7991514413617551,-0.6405337573960423,-0.014521247051015962,0.2,0.02149004,,
183,3096,569344,38.46,50.889441969999986,278,0.9516275338828564,0.0003,0.188037109375,2770,0.1387394219636917,0.6502959475386888,-0.6640307189896703,-0.01660532417881768,0.2,0.025510475,,
,,570000,,,,0.9356797710061073,0.0003,0.182421875,2780,0.15956981480121613,0.7147972668055445,-0.6452837485820055,-0.017699227685807273,0.2,0.045228727,51.27445068359375,41.4
183,3111,571392,38.2,50.97004510000001,279,,,,,,,,,,,,
183,3125,573440,38.65,51.08270722999999,280,0.9047615379095078,0.0003,0.167041015625,2790,0.8063071370124817,1.1289436145685614,-0.6607789872214198,-0.018335787396063098,0.2,0.023753002,,
183,3136,575488,39.12,51.44384193999999,281,0.9475912265479565,0.0003,0.198193359375,2800,0.16847707331180573,0.6709926811046898,-0.6537493836134672,-0.01614053299999796,0.2,0.027354004,,
183,3151,577536,37.5,51.01375919,282,0.9561417698860168,0.0003,0.22626953125,2810,0.16782675683498383,0.4839621556457132,-0.6716095454990864,-0.01795798751991242,0.2,0.042071458,,
183,3165,579584,36.57,50.614002549999995,283,0.9201295152306557,0.0003,0.223974609375,2820,0.1625414341688156,0.7358442671131342,-0.6499239752069116,-0.018460310365480837,0.2,0.033810545,,
