time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
400,582,233472,70.48,37.433273449999994,114,0.8385755270719528,0.0003,0.23115234375,1130,0.8506284356117249,2.4666193218901755,-1.8506915558129549,-0.027220770409621765,0.2,0.025516996,,
393,598,235520,67.67,38.28088229,115,0.8829918503761292,0.0003,0.23046875,1140,0.5362197756767273,2.014274411648512,-1.8192644882947206,-0.02392897871795867,0.2,0.028221816,,
388,611,237568,67.35,38.47959565,116,0.8339224606752396,0.0003,0.238232421875,1150,0.5438697338104248,2.737483646906912,-1.8272584829479457,-0.029237974404531998,0.2,0.027080474,,
386,620,239616,67.21,38.81751645,117,0.7929622679948807,0.0003,0.234912109375,1160,0.4091341197490692,2.851205590553582,-1.8324386328458786,-0.028832674720615615,0.2,0.02856011,,
,,240000,,,,0.8699129372835159,0.0003,0.224365234375,1170,0.46157312393188477,2.4963261414319278,-1.8527501445263623,-0.023268741616629996,0.2,0.022780366,37.014155578613284,75.0
379,636,241664,68.62,39.038487020000005,118,,,,,,,,,,,,
375,649,243712,64.15,40.04349516,119,0.8332704603672028,0.0003,0.223828125,1180,0.4655572175979614,2.581912667118013,-1.7748335421085357,-0.027116393455071375,0.2,0.024654623,,
370,663,245760,66.93,40.05676095,120,0.8604138493537903,0.0003,0.24921875,1190,0.5774113535881042,2.781610750965774,-1.7688681919127702,-0.02936446689272998,0.2,0.025213504,,
364,679,247808,68.01,39.19679266,121,0.8021305948495865,0.0003,0.264013671875,1200,0.412296324968338,2.3104588016867638,-1.7983435153961183,-0.01891028100362746,0.2,0.035729185,,
361,691,249856,70.39,38.41032697,122,0.8338807970285416,0.0003,0.253662109375,1210,0.5200164914131165,1.9251585461199283,-1.7642223678529263,-0.02350460598245263,0.2,0.039114587,,
,,250000,,,,0.7803397327661514,0.0003,0.225830078125,1220,0.6218187808990479,2.8445426443591715,-1.7797968801110984,-0.030298478157783394,0.2,0.022672014,44.7368881225586,67.4
356,705,251904,70.52,37.5113526,123,,,,,,,,,,,,
354,716,253952,71.57,37.07215626,124,0.8225930631160736,0.0003,0.250537109375,1230,0.5858283042907715,2.7340538308024405,-1.7783217262476683,-0.02946554332447704,0.2,0.026474152,,
349,733,256000,69.99,36.86335936,125,0.7871634215116501,0.0003,0.244140625,1240,0.5408170819282532,2.566260883025825,-1.874808694794774,-0.021699052190524527,0.2,0.03312867,,
346,744,258048,70.13,37.523505379999996,126,0.8102806210517883,0.0003,0.220703125,1250,0.735027015209198,3.226960131712258,-1.816765672340989,-0.02114700581296347,0.2,0.026286986,,
,,260000,,,,0.8776242509484291,0.0003,0.30322265625,1260,0.6470153331756592,2.3481208123266697,-1.7863620862364769,-0.026787384728959297,0.2,0.03826235,42.82532424926758,56.4
344,755,260096,69.58,37.48555386,127,,,,,,,,,,,,
342,765,262144,73.15,37.763782809999995,128,0.8191197067499161,0.0003,0.2498046875,1270,0.5560767650604248,2.574458587728441,-1.9007533706724644,-0.02270441381551791,0.2,0.0261226,,
339,777,264192,73.41,38.297641559999995,129,0.802765280008316,0.0003,0.27333984375,1280,0.5539092421531677,2.6017337441444397,-1.8149123553186655,-0.020088607782963664,0.2,0.029378917,,
336,790,266240,76.95,38.11005662,130,0.7740774005651474,0.0003,0.203173828125,1290,0.7408162951469421,3.801078264042735,-1.8934016581624746,-0.025342507768800714,0.2,0.025904004,,
333,804,268288,74.94,38.6317119,131,0.756708636879921,0.0003,0.2853515625,1300,0.9449960589408875,2.455671157129109,-1.8769633363932372,-0.027178623498184607,0.2,0.043619327,,
,,270000,,,,0.8174626678228378,0.0003,0.2765625,1310,1.0301644802093506,2.5399864045903087,-1.7685614492744208,-0.02421421322360402,0.2,0.031509623,41.643252563476565,62.0
331,815,270336,70.71,38.68604035,132,,,,,,,,,,,,
329,826,272384,71.55,39.464407429999994,133,0.7961715906858444,0.0003,0.260400390625,1320,0.6750797629356384,3.0439747011289002,-1.7825426887720823,-0.023700302599172572,0.2,0.028913751,,
326,839,274432,66.46,40.04048556,134,0.7984281778335571,0.0003,0.29560546875,1330,0.37957000732421875,1.9712294431403279,-1.6588461380451918,-0.028149339905939996,0.2,0.057988167,,
